10, 0.000000
20, 0.000000
30, 0.000000
40, 0.000000
50, 0.000002
60, 0.000005
70, 0.000010
80, 0.000023
90, 0.000037
100, 0.000040
110, 0.000051
120, 0.000060
130, 0.000060
140, 0.000079
150, 0.000070
160, 0.000074
170, 0.000075
180, 0.000082
190, 0.000084
200, 0.000087
210, 0.000080
220, 0.000089
230, 0.000090
240, 0.000095
250, 0.000104
260, 0.000111
270, 0.000116
280, 0.000120
290, 0.000115
300, 0.000122
310, 0.000120
320, 0.000134
330, 0.000126
340, 0.000145
350, 0.000185
360, 0.000131
370, 0.000141
380, 0.000165
390, 0.000143
400, 0.000142
410, 0.000182
420, 0.000112
430, 0.000154
440, 0.000151
450, 0.000114
460, 0.000158
470, 0.000160
480, 0.000166
490, 0.000163
500, 0.000167
510, 0.000160
520, 0.000168
530, 0.000168
540, 0.000151
550, 0.000157
560, 0.000140
570, 0.000182
580, 0.000165
590, 0.000198
600, 0.000157
610, 0.000169
620, 0.000175
630, 0.000167
640, 0.000188
650, 0.000201
660, 0.000197
670, 0.000189
680, 0.000182
690, 0.000195
700, 0.000195
710, 0.000200
720, 0.000199
730, 0.000215
740, 0.000159
750, 0.000207
760, 0.000218
770, 0.000228
780, 0.000172
790, 0.000186
800, 0.000232
810, 0.000233
820, 0.000247
830, 0.000232
840, 0.000222
850, 0.000174
860, 0.000228
870, 0.000220
880, 0.000225
890, 0.000223
900, 0.000254
910, 0.000228
920, 0.000224
930, 0.000241
940, 0.000232
950, 0.000235
960, 0.000240
970, 0.000237
980, 0.000247
990, 0.000239
