10, 0.000000
20, 0.000000
30, 0.000000
40, 0.000000
50, 0.000021
60, 0.000068
70, 0.000065
80, 0.000003
90, 0.000013
100, 0.000003
110, 0.000000
120, 0.000000
130, 0.000000
140, 0.000000
150, 0.000000
160, 0.000053
170, 0.000094
180, 0.000084
190, 0.000086
200, 0.000092
210, 0.000095
220, 0.000090
230, 0.000092
240, 0.000092
250, 0.000103
260, 0.000098
270, 0.000100
280, 0.000147
290, 0.000113
300, 0.000111
310, 0.000113
320, 0.000070
330, 0.000063
340, 0.000075
350, 0.000112
360, 0.000124
370, 0.000139
380, 0.000126
390, 0.000065
400, 0.000132
410, 0.000131
420, 0.000102
430, 0.000145
440, 0.000107
450, 0.000145
460, 0.000146
470, 0.000139
480, 0.000144
490, 0.000140
500, 0.000149
510, 0.000178
520, 0.000164
530, 0.000163
540, 0.000121
550, 0.000162
560, 0.000168
570, 0.000163
580, 0.000165
590, 0.000168
600, 0.000169
610, 0.000168
620, 0.000176
630, 0.000191
640, 0.000176
650, 0.000169
660, 0.000157
670, 0.000166
680, 0.000179
690, 0.000193
700, 0.000198
710, 0.000177
720, 0.000185
730, 0.000182
740, 0.000187
750, 0.000221
760, 0.000189
770, 0.000227
780, 0.000192
790, 0.000199
800, 0.000213
810, 0.000202
820, 0.000194
830, 0.000196
840, 0.000210
850, 0.000200
860, 0.000203
870, 0.000205
880, 0.000223
890, 0.000209
900, 0.000206
910, 0.000207
920, 0.000210
930, 0.000206
940, 0.000217
950, 0.000214
960, 0.000214
970, 0.000264
980, 0.000192
990, 0.000232
